"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1980656705722806709","Tue Oct 21 15:25:32 +0000 2025","6","Lagu Rizky Febian sama Adrian Khalif yang judulnya alamak enak banget. Kalau ada sumur di ladang bolehlah kita menumpang mandi~ ","1980656705722806709","","","in","","0","2","0","https://x.com/undefined/status/1980656705722806709","1416313630925234176",
"1980639928808796653","Tue Oct 21 15:14:40 +0000 2025","0","@Tsuukiii03 Lirik lagu Alamak nya Rizky Febian bukan???","1980653971229516155","","Tsuukiii03","in","","0","1","0","https://x.com/undefined/status/1980653971229516155","1916793801248759808",
"1980615679217922165","Tue Oct 21 14:50:09 +0000 2025","1","@raetweetan @jaehyukcompsci @dannxz1901 @ahullstudy @pielullabyy @ishavanaiz @azureskiees @blibiuws EGK KELAS PLS.... langsung aja alamak date ke open space ketemu rizky febian","1980647803882992118","","raetweetan","in","","0","1","0","https://x.com/undefined/status/1980647803882992118","1542323436776996864",
"1980647024866509313","Tue Oct 21 14:47:04 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/4RM4wuA3Yb","1980647024866509313","https://pbs.twimg.com/media/G3yr776XoAAwfiP.jpg","","tl","","0","0","0","https://x.com/undefined/status/1980647024866509313","2489736132",
"1980622190593864053","Tue Oct 21 13:08:23 +0000 2025","2","siapa sangka dapet surprise alamak bonus rizky febian https://t.co/tBMXhtWtJd","1980622190593864053","https://pbs.twimg.com/media/G3yVYGqWkAA8xJx.jpg","","in","","0","0","0","https://x.com/undefined/status/1980622190593864053","1244641562383896576",
"1980578245268631567","Tue Oct 21 10:13:45 +0000 2025","0","Listening alamak by Rizky Febian and Adrian khalif I realize she will be my favorite Chinese pinguin with coffee topping","1980578245268631567","","","en","","0","0","0","https://x.com/undefined/status/1980578245268631567","1199658386830135296",
"1977943731748712705","Tue Oct 21 07:31:25 +0000 2025","0","@tanyakanrl Amin Paling Serius - Nadin Sal A Couple Minutes - Olivia Dean Alamak - Rizky Febian BACK 2 U - Rahmania Astrini Awal Kisah Selamanya -Raisa","1980537389878759488","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1980537389878759488","1556268766883123200",
"1980484190614196301","Tue Oct 21 04:00:01 +0000 2025","0"," 1. Alamak - @rizky_febian ft. @mrmenawan ⬆️ 2. Bodohnya Aku - @imlyodra ⬇️ 3. Awal Kisah Selamanya - @raisa6690 ft. @barsenabest ⬆️ 4. Adu Bola Mata - @initiaraandini #TanggaLagu #LaguJuara E43/2025 https://t.co/Dxqom5fthH","1980484190614196301","","","in","","0","0","0","https://x.com/undefined/status/1980484190614196301","4858988537",
"1980479546290802794","Tue Oct 21 03:41:34 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: +1 Pamungkas - Monolog #2: -1 Rizky Febian - Alamak (w/ Adrian Khalif) #3: +1 Nadhif Basalamah - bergema sampai selamanya #4: -1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are h...","1980479546290802794","","","in","","0","0","0","https://x.com/undefined/status/1980479546290802794","1935282146136178689",
"1980439818200051991","Tue Oct 21 01:08:12 +0000 2025","0","@bpenterdimai alamak - rizky Febian","1980440951475867862","","bpenterdimai","in","","0","1","0","https://x.com/undefined/status/1980440951475867862","1226890262720331777",
"1980322177535930680","Mon Oct 20 17:16:14 +0000 2025","0","akhir-akhir ini tiap dengerin lagunya rizky febian alamak tuh kenapa suka senyum-senyum. wah udah gak waras nih gua","1980322177535930680","","","in","","1","0","0","https://x.com/undefined/status/1980322177535930680","988046647",
"1980283546402165055","Mon Oct 20 14:42:44 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/tkcGgCzocW","1980283546402165055","https://pbs.twimg.com/media/G3thYokXcAAACVy.jpg","","tl","","0","0","0","https://x.com/undefined/status/1980283546402165055","2489736132",
"1980280597248712856","Mon Oct 20 14:31:00 +0000 2025","0","Enjoy the minus and my bad voice credit song; Alamak by Rizky Febian (Rock Cover by Deni Pamungkas) $ASTER $ETH #noobtraders https://t.co/SDsUSctg1m","1980280597248712856","https://pbs.twimg.com/ext_tw_video_thumb/1980280285175431171/pu/img/uF_MSBfLJmMSqnDP.jpg","","en","","0","1","0","https://x.com/undefined/status/1980280597248712856","3062767722",
"1980265516754477140","Mon Oct 20 13:31:05 +0000 2025","140","[ ▶︎ ] alamak - rizky febian https://t.co/fOu591zNbs","1980265516754477140","https://pbs.twimg.com/media/G3tQ_WSWUAAtUiy.jpg","","in","","0","1","5","https://x.com/undefined/status/1980265516754477140","1343194264742756352",
"1980252796684558493","Mon Oct 20 12:40:32 +0000 2025","0","Rizky febian - alamak inikah jatuh cinta? https://t.co/LLAqfqN9Zq","1980252796684558493","https://pbs.twimg.com/media/G3tFavfWYAAA4Cq.jpg","","in","","0","0","0","https://x.com/undefined/status/1980252796684558493","1634576506956689408",
"1980229237299876050","Mon Oct 20 11:06:55 +0000 2025","2","Menyapamu tak berani minta cium emang boleh? Rizky Febian - Alamak","1980229237299876050","","","in","","0","1","0","https://x.com/undefined/status/1980229237299876050","1131234314778103808",
"1980209730758103359","Mon Oct 20 09:49:24 +0000 2025","0","Liat vclip alamak si rizky febian kaya yang nahan ketawa sepanjang take gasih?","1980209730758103359","","","in","","0","0","0","https://x.com/undefined/status/1980209730758103359","1248788256",
"1980119947662577804","Mon Oct 20 03:52:39 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Rizky Febian - Alamak (w/ Adrian Khalif) #2: = Pamungkas - Monolog #3: +1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #4: -1 Nadhif Basalamah - bergema sampai selamanya #5: = Hindia - everything u are htt...","1980119947662577804","","","in","","0","0","0","https://x.com/undefined/status/1980119947662577804","1935282146136178689",
"1980079467851874552","Mon Oct 20 01:11:47 +0000 2025","0","Rizky Febian &amp; Adrian Khalif - Alamak (Official Lyric Video) https://t.co/6l3N6bukGZ lewat @YouTube","1980079467851874552","","","in","","0","0","0","https://x.com/undefined/status/1980079467851874552","1282837501225299969",
"1980054077250908430","Sun Oct 19 23:30:54 +0000 2025","0","aku bener bener suka bgt bapak rambut gini gagah pemberani ganteng tampan lama lama aku nyanyiin alamak by rizky febian juga kamu ni https://t.co/7uOoWF4BDO","1980054077250908430","https://pbs.twimg.com/media/G3qQsDxWoAE-o_U.jpg","","in","","0","0","0","https://x.com/undefined/status/1980054077250908430","1519680981782851585",
"1980053920488800336","Sun Oct 19 23:30:16 +0000 2025","0","Mimin akhir-akhir ini lagi suka banget dengar lagu Alamak-Rizky Febian feat Adrian Khalif soalnya fyp terus di sosial media hehe | Yuk komen dan request lagu favoritmu di RB Morning Show dipersembahkan oleh @hondaetamkaltim w/ Naldy Ervanda &amp; Syifa Aulia #RBFM #rbmorningshow https://t.co/olF7irmV14","1980053920488800336","https://pbs.twimg.com/media/G3qQho4WIAIjffC.jpg","","in","","0","1","1","https://x.com/undefined/status/1980053920488800336","3112363021",
"1979998848371310667","Sun Oct 19 19:51:26 +0000 2025","0","request alamak rizky febian ft adrian khalif kak sdh follow","1979998848371310667","","","in","","0","0","0","https://x.com/undefined/status/1979998848371310667","1144823677512347648",
"1979944188851703856","Sun Oct 19 16:14:14 +0000 2025","2","Now playing : rizky febian - alamak https://t.co/Daz1qPZacg","1979944188851703856","https://pbs.twimg.com/media/G3osujuWUAAyMex.jpg","","in","","0","0","0","https://x.com/undefined/status/1979944188851703856","1320247034058715136",
"1979874541234241628","Sun Oct 19 13:05:13 +0000 2025","0"," Rizky Febian Adrian Khalif - Alamak","1979896619354280445","","EscapeJinsoul","in","","1","1","0","https://x.com/undefined/status/1979896619354280445","1431642970793541634",
"1979886556933394542","Sun Oct 19 12:50:33 +0000 2025","0","@tanyakanrl Sama alamak Rizky febian ft Adrian khalif","1979892928286998628","","arubaatosama","in","","0","0","0","https://x.com/undefined/status/1979892928286998628","1204762408557760512",
"1979874967685869572","Sun Oct 19 11:39:11 +0000 2025","3","setiap denger Alamak nya Rizky Febian dikepalaku liriknya berubah jadi kalau aaddaaa sumur diladang pantun yg lahir pre-90s ","1979874967685869572","","","in","","0","2","0","https://x.com/undefined/status/1979874967685869572","1776164769155956737",
"1979839858937082289","Sun Oct 19 11:36:15 +0000 2025","1","@LokaCemara @RantauIbra WN. Rizky Febian - Alamak Nadhif Basalamah - bergema sampai selamanya TABOLA BALE","1979874228666302820","","LokaCemara","in","","0","0","0","https://x.com/undefined/status/1979874228666302820","775573678574673920",
"1979529941831286970","Sun Oct 19 11:29:04 +0000 2025","0","@WeSMClb KING NASSAR - seperti mati lampu ziva - cukup mangu remix wisnu santika juicy luicy - lantas RIZKY FEBIAN - ALAMAK Ayu ting ting - sik asik","1979872422896824385","","WeSMClb","in","","0","0","0","https://x.com/undefined/status/1979872422896824385","1918346174265999360",
"1979868689773306162","Sun Oct 19 11:24:56 +0000 2025","0","@Nostar_ling juicy luicy - bukan orangnya ziva - cukup rizky febian - alamak MANGU REMIX WISNU SANTIKA king nassar - seperti mati lampu","1979871382419947521","","Nostar_ling","in","","0","0","0","https://x.com/undefined/status/1979871382419947521","1918346174265999360",
"1979864907291205739","Sun Oct 19 10:59:12 +0000 2025","0","Ohhhhh sembilan nyawa itu lagunya rizky febian dan judulnya alamak??? Alamak baru tau awoqowoq","1979864907291205739","","","in","","0","0","0","https://x.com/undefined/status/1979864907291205739","420981971",
"1979823280690430447","Sun Oct 19 09:03:29 +0000 2025","0","@wiuwiiuuu rizky febian : alamak malam rawan samuel : senja di sudut kota","1979835787303858639","","wiuwiiuuu","in","","0","1","0","https://x.com/undefined/status/1979835787303858639","1507279432809349121",
"1979829155773698401","Sun Oct 19 08:37:08 +0000 2025","1","Alamak alamak alamak rizky febian lu","1979829155773698401","","","in","","0","0","0","https://x.com/undefined/status/1979829155773698401","1841510103855579136",
"1979758757065400524","Sun Oct 19 03:57:24 +0000 2025","1","Rizky Febian &amp; Adrian Khalif - Alamak ( 9 nyawa lagu trending 2025) https://t.co/LOttc4YpQx via @YouTube ️️️ https://t.co/VJXgfclHA2","1979758757065400524","https://pbs.twimg.com/media/G3mEF9sWEAAZRkz.jpg","","in","","0","0","0","https://x.com/undefined/status/1979758757065400524","1458457116709056513",
"1979756967636902050","Sun Oct 19 03:50:17 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Rizky Febian - Alamak (w/ Adrian Khalif) #2: = Pamungkas - Monolog #3: = Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are https...","1979756967636902050","","","in","","0","0","0","https://x.com/undefined/status/1979756967636902050","1935282146136178689",
"1979720648483336388","Sun Oct 19 01:25:58 +0000 2025","2","Alamak - rizky febian Eyes closed - jisoo zayn","1979720648483336388","","","in","","0","1","3","https://x.com/undefined/status/1979720648483336388","839920687",
"1979584294327845208","Sat Oct 18 16:24:09 +0000 2025","1054"," Kalau ada sembilan nyawa mau samamu saja semuanya Ini dada isinya kamu semua. Alamak ini kah jatuh cinta? 만약 있다면 9개의 목숨 전부 다 너랑 함께하고 싶어. 이 가슴 속에 있는 건 다 너야. 아 이게 사랑에 빠진 걸까? Rizky Febian &amp; Adrian Khalif의 'Alamak' 노래가사입니다. https://t.co/y1CAVLmfhC","1979584294327845208","https://pbs.twimg.com/ext_tw_video_thumb/1979584187544780800/pu/img/-CvHpi46LUXi3htl.jpg","","ko","","23","2","294","https://x.com/undefined/status/1979584294327845208","1534082812672118784",
"1979578077131997496","Sat Oct 18 15:59:27 +0000 2025","0","HARUSNYA KAU BAWA JUGA LAGUNYA ALAMAK PUNYA RIZKY FEBIAN ","1979578077131997496","","","in","","0","0","0","https://x.com/undefined/status/1979578077131997496","1422177077738938370",
"1979388912620703797","Sat Oct 18 15:20:29 +0000 2025","0","44. Rizky Febian Adrian Khalif - Alamak","1979568272678002735","","goyounjund","in","","1","1","0","https://x.com/undefined/status/1979568272678002735","938522893050265600",
"1979566355969122484","Sat Oct 18 15:12:52 +0000 2025","0","tolong yg punya akses fromm/weverse gt rekomendasiin alamak by rizky febian ke jacob atau member lain please GUE NGIDAM","1979566355969122484","","","in","","0","0","0","https://x.com/undefined/status/1979566355969122484","1399973667228950530",
"1979554164989649022","Sat Oct 18 14:24:25 +0000 2025","0","Rizky Febian - alamak","1979554164989649022","","","in","","0","0","0","https://x.com/undefined/status/1979554164989649022","758468743701811200",
"1979482619965530159","Sat Oct 18 12:18:38 +0000 2025","1","@BerryJuhoon le sserafim - antifragile rizky febian - alamak","1979522506957652154","","paiastri","in","","0","0","0","https://x.com/undefined/status/1979522506957652154","3635701996",
"1979507897668432345","Sat Oct 18 12:17:43 +0000 2025","0","@ililichil_ alamak by rizky febian kak ? LENAMIU AT SIAM PARAGON #SiamParagonBIFW2025xLenaMiu #ASAVAxLenaMiu","1979522277193777153","","ililichil_","in","","0","1","0","https://x.com/undefined/status/1979522277193777153","1130656550064758784",
"1979388538996260966","Sat Oct 18 11:56:53 +0000 2025","0","@goyounjund ARTMS - Virtual Angel Rizky Febian - Alamak","1979517036427718748","","goyounjund","in","","0","0","0","https://x.com/undefined/status/1979517036427718748","885112996330037248",
"1979473584222552447","Sat Oct 18 09:04:13 +0000 2025","0","Cobbie diindo req Alamak by rizky febian ya","1979473584222552447","","","in","","0","0","0","https://x.com/undefined/status/1979473584222552447","1199450074452938752",
"1979430234136154481","Sat Oct 18 06:11:58 +0000 2025","0","#NOP Alamak - @rizky_febian ft #adrianKhalif #Opluss @dutafm_ambon","1979430234136154481","","","in","","0","0","0","https://x.com/undefined/status/1979430234136154481","1271045864744574982",
"1979400741984047550","Sat Oct 18 04:14:50 +0000 2025","0","Buat yang lagi suka mendengarkan lagu terbaru kolaborasi Adrian Khalif dan Rizky Febian pasti tahu. #InfoMuda #AdadiKompas #Alamak #AdrianKhalif #RizkyFebian https://t.co/pviCx7HEQh https://t.co/ogipnaXHV7","1979400756492144847","https://pbs.twimg.com/media/G3g-ffrWcAAtpc6.jpg","kompasmuda","in","","0","1","0","https://x.com/undefined/status/1979400756492144847","79237556",
"1979398697734553963","Sat Oct 18 04:06:39 +0000 2025","0","Rizky Febian dan Adrian Khalif rilis lagu Alamak yang viral sebelum resmi. Lagu ini menggambarkan perasaan jatuh cinta dan diprediksi jadi hits 2025. Cek liriknya yuk! via @detik_pop https://t.co/TRR8cNE1FE","1979398697734553963","","","in","","0","0","1","https://x.com/undefined/status/1979398697734553963","137282671",
"1979398695796789754","Sat Oct 18 04:06:39 +0000 2025","3","Rizky Febian dan Adrian Khalif rilis lagu Alamak yang viral sebelum resmi. Lagu ini menggambarkan perasaan jatuh cinta dan diprediksi jadi hits 2025. Cek liriknya yuk! via @detik_pop https://t.co/TAF9CTeUHc","1979398695796789754","","","in","","0","1","2","https://x.com/undefined/status/1979398695796789754","69183155",
"1979388538996260966","Sat Oct 18 03:40:00 +0000 2025","0","@goyounjund Alamak - Adrian Khalif &amp; Rizky Febian We Go Up - Babymonster","1979391991671853440","","goyounjund","in","","0","0","0","https://x.com/undefined/status/1979391991671853440","3123818165",
"1979390613544927293","Sat Oct 18 03:34:32 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Rizky Febian - Alamak (w/ Adrian Khalif) #2: = Pamungkas - Monolog #3: = Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are https...","1979390613544927293","","","in","","0","0","0","https://x.com/undefined/status/1979390613544927293","1935282146136178689",
"1979378881506480327","Sat Oct 18 02:47:55 +0000 2025","1","PERDANA AKUSTIKAN ALAMAK SAMA PENYANYI ASLI NYA. Rizky Febian &amp; Adr... https://t.co/IIv2SxrrNX via @YouTube https://t.co/A2VuTGgUiN","1979378881506480327","https://pbs.twimg.com/amplify_video_thumb/1979378748509016064/img/fz-ItZsxb3qBqt__.jpg","","in","","0","0","0","https://x.com/undefined/status/1979378881506480327","49114895",
"1979360043373043841","Sat Oct 18 02:04:01 +0000 2025","3","@vanjarchive rizky febian ft. adrian khalif - alamak (gapake najisnye) salma salsabil - boleh juga","1979367836935164117","","vanjarchive","in","","3","0","0","https://x.com/undefined/status/1979367836935164117","1935229475727491075",
"1979329907009425756","Fri Oct 17 23:33:18 +0000 2025","1","Izin setor request duluan Ring -txt Dejavu -txt My prayer -THE RAMPAGE Koiiro Yellow -treasure Rock with you -seventeen Sahabat jadi cinta -zigaz Alamak -rizky febian Cuek -rizky febian Zombie eng ver -day6 Airplane -IKON (muka jahat gehehehe)","1979329907009425756","","","in","","1","0","0","https://x.com/undefined/status/1979329907009425756","1973701397536542720",
"1979186537226211754","Fri Oct 17 18:44:19 +0000 2025","0","@RoyaIeRomain rizky febian ft adrian khalif - alamak mahalini - bawa dia kembali","1979257181615853610","","RoyaIeRomain","in","","0","0","0","https://x.com/undefined/status/1979257181615853610","2591155236",
"1979217119331127633","Fri Oct 17 16:05:47 +0000 2025","0","sisa 8 nyawa lg ya buk klo ngikutin lagu alamak - rizky febian","1979217285220045040","","atlasrosepinkk","in","","0","0","0","https://x.com/undefined/status/1979217285220045040","1564270426314129408",
"1979186537226211754","Fri Oct 17 14:11:04 +0000 2025","0","@RoyaIeRomain Rizky Febian &amp; Adrian Khalif - Alamak Juicy Luicy - Lampu Kuning","1979188415448146256","","RoyaIeRomain","in","","0","0","0","https://x.com/undefined/status/1979188415448146256","518266970",
"1979145927287017880","Fri Oct 17 11:22:18 +0000 2025","0","Buat yang lagi suka mendengarkan lagu terbaru kolaborasi Adrian Khalif dan Rizky Febian pasti tahu. #InfoMuda #AdadiKompas #Alamak #AdrianKhalif #RizkyFebian https://t.co/pviCx7HEQh https://t.co/vIO0GfAdgo","1979145944957620636","https://pbs.twimg.com/media/G3dWvV2WUAAI2hS.jpg","kompasmuda","in","","0","1","0","https://x.com/undefined/status/1979145944957620636","79237556",
"1979080548757942286","Fri Oct 17 10:20:19 +0000 2025","0","@kaqrina @SMANCT Aku lagi suka dengerin lagu indonesia nih judulnya alamak lagunya rizky febian tau gk sih? Sama lagi suka bgt dengerin lagu crzynya haechan","1979130345862893965","","kaqrina","in","","0","0","0","https://x.com/undefined/status/1979130345862893965","1886459370332188672",
"1979116499953418295","Fri Oct 17 09:25:18 +0000 2025","0","#20 TERATAS dengan @inicetee | POSISI 19 : Rizky Febian ft. Adrian Khalif - Alamak | Stay tuned on https://t.co/Ed9diTEZvi or 1098 AM!","1979116499953418295","","","in","","0","0","0","https://x.com/undefined/status/1979116499953418295","36908999",
"1979078666689630361","Fri Oct 17 09:01:10 +0000 2025","0","@LunarGunuk Raye - where is my husband Rizky febian - alamak IVE - off the record","1979110425607196962","","likegunwook05","en","","0","0","0","https://x.com/undefined/status/1979110425607196962","2327190331",
"1979104405178798467","Fri Oct 17 08:37:14 +0000 2025","0","Tadinya jatuh cinta banget ALAMAK Rizky Febian. Sekarang malah kecanduan KACAMATA-nya Afgan.","1979104405178798467","","","in","","0","0","0","https://x.com/undefined/status/1979104405178798467","248535135",
"1979074212884287554","Fri Oct 17 06:37:16 +0000 2025","0","mau yejun nyanyi alamak by rizky febian &amp; adrian khalif","1979074212884287554","","","in","","0","0","0","https://x.com/undefined/status/1979074212884287554","1858553962238279680",
"1979045534661771774","Fri Oct 17 04:43:19 +0000 2025","1","MALU BGTTT INGIN MENGHILANG BAGAI BAYANGAN HELP jd gue lg mamam dicafeeee dannnnn. disini ngeplay alamak - rizky febian.","1979045534661771774","","","in","","0","1","0","https://x.com/undefined/status/1979045534661771774","1444914966910275591",
"1979029131330490762","Fri Oct 17 03:38:08 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Rizky Febian - Alamak (w/ Adrian Khalif) #2: = Pamungkas - Monolog #3: +1 Nadhif Basalamah - bergema sampai selamanya #4: -1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are htt...","1979029131330490762","","","in","","0","0","0","https://x.com/undefined/status/1979029131330490762","1935282146136178689",
"1979020459485040869","Fri Oct 17 03:03:40 +0000 2025","137","Rizky febian feat. Ayu ting-ting~Alamak Palsu","1979020459485040869","","","in","","5","2","41","https://x.com/undefined/status/1979020459485040869","1464178768633905161",
"1978906168387895737","Fri Oct 17 01:45:15 +0000 2025","0","@DiianaD_ For now an Indonesian song titled 'Alamak' is sung by Rizky Febian and Adrian Khalif. So addicting","1979000723892216190","","DiianaD_","en","","0","0","0","https://x.com/undefined/status/1979000723892216190","1272534595699765251",
"1978998436352368662","Fri Oct 17 01:36:09 +0000 2025","16","Gatau kenapa lagu Alamak punya Rizky Febian tuh cocok bgt buat RanBi daritadi dengerin lagunya beneran keinget RanBi..ndkaodksjdj","1978998436352368662","","","in","","0","2","0","https://x.com/undefined/status/1978998436352368662","1685983069050982400",
"1978830554180047075","Thu Oct 16 14:29:03 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/ZEffZhOAO4","1978830554180047075","https://pbs.twimg.com/media/G3Y31lFaEAAXqpX.jpg","","tl","","0","0","0","https://x.com/undefined/status/1978830554180047075","2489736132",
"1978741172387590462","Thu Oct 16 08:33:53 +0000 2025","1","Kalau ada uangnya Min mau beli mobil listrik ah Soalnya selain kekinian mobil listrik tu lebih hemat gak bising dan tentu saja ramah lingkungan Nah kalau Electrizen mau belanja apa nih? Judul lagu : Alamak - Rizky Febian feat Adrian Khalif https://t.co/mvzfngC3ma","1978741172387590462","https://pbs.twimg.com/amplify_video_thumb/1978740707818106880/img/gBskwj1u2k9Y-Y41.jpg","","in","","0","2","0","https://x.com/undefined/status/1978741172387590462","153825117",
"1978739401313370507","Thu Oct 16 08:26:51 +0000 2025","0","Rizky Febian &amp; Adrian Khalif - Alamak (Official Lyric Video) https://t.co/5w1NEQ100F Aku kok suka ya. Camera locked location satu tinggal dua penyanyi ini aja mondar-mandir tapi gak jadi cupu atau cringe. Koreografernya canggih.","1978739401313370507","","","in","","0","0","0","https://x.com/undefined/status/1978739401313370507","25065219",
"1978713018100826408","Thu Oct 16 06:42:00 +0000 2025","1","Auto play alamak-rizky febian Kyu emang boleh ganteng dan segemass ini #KYUHYUN https://t.co/vk56L5Toki","1978713018100826408","https://pbs.twimg.com/media/G3XNAN4aEAAExlm.jpg","","in","","0","0","0","https://x.com/undefined/status/1978713018100826408","1047681027131338753",
"1978679780414202224","Thu Oct 16 04:38:33 +0000 2025","1","@CRZYmodels KELOMPOK CRA2Y ( @leejen_ox @chaehyuna @rubyjeane @leehaantu @robjeh @nctkhaechan ) Alamak - Rizky Febian Nobody else - LANY https://t.co/wy6zOPOSKM","1978681947409834214","","CRZYmodels","in","","0","0","1","https://x.com/undefined/status/1978681947409834214","1617838600313503745",
"1978667208260596202","Thu Oct 16 03:39:58 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Rizky Febian - Alamak (w/ Adrian Khalif) #2: = Pamungkas - Monolog #3: +1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #4: -1 Nadhif Basalamah - bergema sampai selamanya #5: = Hindia - everything u are htt...","1978667208260596202","","","in","","0","0","0","https://x.com/undefined/status/1978667208260596202","1935282146136178689",
"1978649194140201213","Thu Oct 16 02:28:32 +0000 2025","0","Dalam unggahannya tersebut menunjukkan video yang menampilkan voice note versi awal lagu Alamak. Di voice note WhatsApp itu terdengar suara Rizky Febian sedang bergumam melodi lagu Alamak. Meski belum memunculkan lirik gumaman melodi itu sudah sangat catchy.","1978649228974125480","","yasika_fm","in","","0","0","0","https://x.com/undefined/status/1978649228974125480","111698899",
"1978649194140201213","Thu Oct 16 02:28:24 +0000 2025","1","Momen ini diunggah salah satu pencipta lagu Alamak Belanegara Abe bersama Rizky Febian Adrian Khalif Iqbal Siregar hingga Kamga. Belanegara Abe menyebut proses pembuatan lagu ini sangat seru. https://t.co/nSWWQrGvj3","1978649194140201213","https://pbs.twimg.com/amplify_video_thumb/1978649166810345472/img/hO4bBHi2dJc_lOt4.jpg","","in","","0","2","0","https://x.com/undefined/status/1978649194140201213","111698899",
"1978647343114367196","Thu Oct 16 02:21:02 +0000 2025","0"," Kalau ada bendungan raya Mau irigasi terus ke sawahnya Ini negeri kita isinya pangan semua Alamak inikah swasembada pangan kita? Source Music: Alamak - Rizky Febian Adrian Khalif #sigapmembangunnegeriuntukrakyat #MengelolaAirUntukNegeri https://t.co/xmrAbDsDvf","1978647343114367196","https://pbs.twimg.com/amplify_video_thumb/1978646386729226240/img/Qmv4VEo9dc1JUD0j.jpg","","in","","0","0","0","https://x.com/undefined/status/1978647343114367196","1542633768",
"1978617685903802834","Thu Oct 16 00:23:11 +0000 2025","0","hrusna rizky febian nyanyi alamak sm kak kev","1978617685903802834","","","in","","0","0","0","https://x.com/undefined/status/1978617685903802834","845420940229947392",
"1978458450901315784","Wed Oct 15 23:38:52 +0000 2025","0"," alamak - rizky febian adrian khalif https://t.co/tfDlG5P2Lx","1978606529642459136","","wishiekuri03","in","","0","1","0","https://x.com/undefined/status/1978606529642459136","1927747785551642624",
"1977943731748712705","Wed Oct 15 16:47:03 +0000 2025","0","@tanyakanrl 1. Alamak Rizky Febian &amp; Adrian khalif 2. Jemari Juicy Luicy 3. Pikiran yang matang Perunggu 4. 33X Perunggu 5. Lagu nikah Juicy Luicy BAHH INII SII","1978502894933409988","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1978502894933409988","1456421277057519641",
"1978499975332986958","Wed Oct 15 16:35:27 +0000 2025","0","Suka bgt lagu alamak @rizky_febian Ga bosen nyanyiin ️","1978499975332986958","","","in","","0","0","0","https://x.com/undefined/status/1978499975332986958","1969986659061243904",
"1978476778575557097","Wed Oct 15 15:44:40 +0000 2025","0","@Seonghyexn Rizky Febian &amp; Adrian Khalif - Alamak Rizky Febian - Malam Rawan","1978487194060030332","","Seonghyexn","in","","0","1","0","https://x.com/undefined/status/1978487194060030332","1663244182285332480",
"1978481480251986289","Wed Oct 15 15:21:57 +0000 2025","0","now playijg alamak - rizky febian gemes.... mksh udh update. ","1978481480251986289","","","in","","0","0","0","https://x.com/undefined/status/1978481480251986289","1601909164900425728",
"1978481304116335036","Wed Oct 15 15:21:15 +0000 2025","0","Enjoy the music Alamak - Rizky Febian &amp; Adrian Khalif https://t.co/usmx3VrlGn","1978481304116335036","","","in","","0","0","0","https://x.com/undefined/status/1978481304116335036","133082829",
"1978474691854807461","Wed Oct 15 14:54:59 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/evJlxkRnuU","1978474691854807461","https://pbs.twimg.com/media/G3T0NVla8AAJPUq.jpg","","tl","","0","0","0","https://x.com/undefined/status/1978474691854807461","2489736132",
"1978458663535644734","Wed Oct 15 13:51:18 +0000 2025","1","alamak (rizky febian adrian khalif) sudah jadi cangkemanku tiap baca abil erlang pas lagi salting mesra-mesraannya kecil-kecilan dulu (sal priadi) untuk couple melaratku kalo scene nya lagi kismin bgt vibesnya","1978458663535644734","","","in","","0","0","0","https://x.com/undefined/status/1978458663535644734","1294969399615488001",
